id,chain_len,distances
52158,65,"[3940, 0, 1894, 1417, 1863, 3027, 417, 989, 146, 34, 242, 112, 80, 481, 61, 242, 260, 194, 269, 263, 263, 263, 5, 5, 265, 278, 12, 245, 6, 109, 5, 114, 6, 3, 3, 109, 4, 109, 7, 45, 46, 4, 4, 10, 14, 0, 0, 109, 7, 6, 7, 103, 0, 12, 22, 22, 260, 2, 19, 1, 6, 4, 1, 263]"
52014,36,"[198, 93, 1, 1, 3, 41, 2, 43, 8, 81, 11, 64, 57, 93, 24, 40, 43, 2085, 1459, 1142, 34, 0, 0, 151, 34, 1496, 0, 1424, 190, 1518, 2613, 1490, 947, 566, 20]"
52085,26,"[3681, 3651, 4072, 5, 2665, 0, 743, 6111, 6518, 2963, 2700, 2700, 0, 4426, 1480, 0, 2865, 2248, 2719, 0, 3039, 2243, 2165, 2644, 2288]"
52089,46,"[283, 21, 0, 20, 2, 73, 105, 0, 114, 114, 99, 24, 40, 43, 14, 24, 3950, 98, 1305, 25, 2053, 89, 3215, 17, 1396, 17, 669, 18, 4495, 34, 1029, 34, 0, 995, 995, 3781, 17, 1912, 3364, 29, 21, 3292, 4861, 5294, 0]"
52093,18,"[618, 1, 5, 179, 224, 55, 556, 107, 3414, 30, 428, 1220, 100, 40, 3952, 57, 30]"
52121,38,"[402, 2, 80, 154, 173, 71, 58, 11, 90, 45, 122, 20, 19, 25, 19, 6, 0, 50, 8, 8, 37, 6, 98, 24, 0, 40, 43, 8360, 6511, 0, 6511, 6629, 10, 50, 3267, 522, 66]"
52144,47,"[223, 0, 0, 3, 23, 89, 15, 74, 56, 52, 103, 43, 15, 0, 28, 28, 43, 57, 42, 42, 15, 3090, 0, 10, 5, 602, 606, 611, 629, 5, 1, 1, 5, 1, 1, 19, 20, 21, 20, 20, 30, 21, 22, 23, 2209, 19]"
52159,9,"[362, 48, 116, 138, 34, 1626, 436, 268]"
52171,16,"[290, 58, 2630, 2191, 1316, 2292, 898, 1222, 793, 498, 1044, 1077, 2491, 870, 3650]"
52272,15,"[2892, 1417, 3, 3, 1590, 3, 3, 1605, 1429, 3, 3, 614, 1209, 1590]"
52214,31,"[7197, 538, 5350, 1678, 0, 517, 879, 879, 4205, 1343, 0, 2158, 186, 2186, 6603, 4487, 1875, 2275, 2150, 0, 152, 0, 116, 3867, 12, 1701, 4724, 1288, 3209, 125]"
52220,14,"[152, 176, 137, 194, 0, 0, 52, 85, 77, 5073, 14356, 14599, 3649]"
52235,80,"[553, 0, 193, 78, 78, 179, 179, 1, 131, 286, 43, 82, 0, 1, 1, 1, 90, 2626, 1692, 0, 2247, 2265, 2298, 909, 1017, 1, 1, 1, 3089, 1212, 1212, 3, 1008, 1, 1961, 2148, 2584, 0, 2042, 3, 2, 2549, 4, 0, 2780, 3052, 1117, 20, 62, 958, 352, 110, 405, 63, 1058, 429, 107, 238, 203, 266, 2208, 227, 384, 289, 16, 0, 43, 41, 5204, 1132, 1051, 3, 1, 6, 558, 1751, 2, 2054, 32]"
52282,8,"[1805, 48, 0, 2738, 23, 3585, 3585]"
52259,36,"[331, 111, 9, 0, 76, 6, 69, 24, 42, 45, 366, 0, 809, 1388, 1614, 1605, 518, 0, 1, 104, 274, 0, 1, 240, 7, 690, 7, 7, 5, 778, 1529, 0, 0, 1389, 2667]"
52275,86,"[931, 578, 257, 238, 168, 186, 181, 181, 90, 90, 0, 28, 122, 134, 154, 12, 16, 362, 25, 41, 44, 3432, 955, 0, 1464, 1803, 1803, 1803, 819, 2029, 2896, 126, 2, 1, 1, 1, 1827, 1827, 15, 15, 5, 1778, 158, 200, 197, 213, 68, 31, 49, 49, 132, 124, 0, 92, 132, 244, 225, 232, 2855, 1907, 0, 4, 13, 3, 20, 3299, 2143, 485, 263, 428, 5560, 12, 318, 376, 61, 6647, 3252, 3252, 3252, 19, 0, 1, 4308, 4308, 4308]"
53849,3,"[1677, 5019]"
52314,6,"[4464, 0, 4535, 4197, 2221]"
52315,23,"[5284, 1441, 0, 3540, 1450, 1534, 4396, 293, 4483, 1000, 456, 590, 184, 41, 3, 2728, 132, 38, 3546, 5142, 4939, 12]"
52316,15,"[318, 121, 174, 134, 190, 49, 83, 2, 77, 5073, 14349, 14597, 3645, 17]"
52320,23,"[5284, 1441, 0, 3540, 1450, 1534, 4396, 293, 4483, 1000, 456, 590, 184, 41, 3, 2728, 132, 38, 3546, 5142, 4939, 2676]"
52326,51,"[283, 21, 0, 20, 2, 73, 105, 0, 114, 114, 99, 24, 40, 43, 14, 24, 3950, 98, 1305, 25, 2053, 89, 3215, 17, 1396, 17, 669, 18, 4495, 34, 1029, 34, 0, 995, 995, 3781, 17, 1912, 3364, 29, 21, 3292, 3501, 3113, 2211, 3733, 70, 224, 1686, 18]"
52329,24,"[676, 24, 0, 2656, 574, 11, 678, 36, 705, 2470, 11, 536, 132, 29, 961, 101, 225, 2251, 1725, 336, 2532, 161, 341]"
52330,11,"[224, 45, 67, 56, 0, 0, 0, 97, 287, 2016]"
52338,37,"[306, 57, 145, 252, 252, 75, 12, 62, 12, 12, 76, 42, 229, 24, 40, 43, 3234, 0, 153, 3243, 868, 0, 640, 0, 0, 0, 2714, 0, 1815, 2026, 0, 0, 269, 15, 2281, 203]"
52346,26,"[458, 206, 74, 0, 0, 0, 45, 0, 0, 0, 0, 140, 150, 199, 24, 40, 42, 1659, 3026, 1799, 0, 1150, 3374, 512, 569]"
52527,3,"[1349, 0]"
52353,12,"[311, 0, 181, 115, 13, 94, 5049, 14349, 14597, 3645, 137]"
52375,14,"[319, 176, 121, 174, 135, 190, 47, 84, 76, 5053, 14323, 14576, 3636]"
52383,34,"[678, 8, 500, 1, 37, 1134, 0, 0, 3053, 2, 9, 1, 1, 3853, 501, 501, 494, 4143, 3188, 2, 2070, 1, 1, 1, 2070, 2487, 36, 501, 552, 1, 2, 3, 1]"
52852,15,"[437, 156, 6, 0, 6, 0, 0, 0, 4, 5, 6, 0, 0, 0]"
52409,5,"[913, 3234, 3582, 201]"
52420,22,"[206, 28, 18, 87, 74, 55, 0, 42, 99, 24, 40, 43, 3539, 1, 56, 29, 112, 12, 86, 806, 83]"
52460,3,"[1381, 52]"
52469,8,"[729, 37, 12, 721, 48, 61, 506]"
52484,3,"[818, 0]"
52489,19,"[680, 0, 213, 557, 42, 7132, 13, 5351, 13, 3511, 4412, 13, 694, 6827, 5349, 3510, 4414, 13]"
52516,16,"[521, 163, 19, 445, 474, 50, 306, 73, 82, 93, 4904, 14352, 14598, 0, 3579]"
52590,25,"[26, 40, 43, 117, 32, 101, 5, 53, 7, 1, 42, 6, 3956, 18, 5000, 2, 4644, 4895, 4903, 1154, 1074, 51, 11, 3304]"
52632,6,"[1312, 42, 3, 608, 205]"
52634,3,"[2029, 847]"
52641,7,"[723, 177, 57, 977, 1028, 56]"
52645,5,"[954, 58, 66, 55]"
52722,6,"[5677, 4885, 705, 423, 727]"
52738,3,"[3127, 3527]"
52811,17,"[272, 0, 18, 18, 12, 12, 12, 12, 29, 11, 16, 26, 9, 9, 2, 14]"
52826,8,"[6862, 4671, 3290, 2223, 574, 5149, 5316]"
52915,5,"[1667, 8, 1, 7]"
52906,47,"[50, 12, 76, 12, 114, 12, 0, 87, 0, 175, 27, 0, 24, 40, 43, 14, 2793, 0, 0, 0, 0, 0, 0, 72, 6, 6, 0, 0, 0, 52, 56, 2919, 1, 110, 92, 12, 12, 123, 3070, 2346, 2298, 19, 830, 830, 1, 1915]"
52875,3,"[1677, 0]"
52895,5,"[1677, 0, 0, 0]"
52908,3,"[1060, 1190]"
52939,6,"[1668, 0, 0, 0, 0]"
52926,3,"[1668, 0]"
52880,4,"[1673, 25, 3]"
52899,5,"[7, 1505, 6, 0]"
52897,5,"[1673, 52, 82, 127]"
52896,17,"[547, 142, 25, 1, 379, 7, 137, 2, 0, 0, 0, 0, 1403, 0, 0, 989]"
54617,3,"[830, 1219]"
52905,4,"[1676, 10, 111]"
52929,4,"[1085, 1184, 0]"
53040,18,"[5879, 0, 26, 2399, 2, 2250, 2012, 2905, 2773, 13, 27, 13, 3, 531, 79, 67, 45]"
53100,6,"[277, 142, 85, 89, 1548]"
53131,28,"[744, 628, 42, 3119, 1513, 1279, 254, 995, 2735, 3346, 596, 3547, 1808, 1040, 57, 1569, 257, 1528, 2181, 380, 113, 365, 372, 68, 68, 89, 353]"
53147,49,"[477, 79, 112, 130, 4, 12, 281, 44, 84, 93, 1328, 696, 995, 154, 1646, 1514, 1518, 257, 1480, 313, 1, 3126, 1134, 1526, 922, 1, 855, 337, 28, 2770, 23, 1622, 518, 1090, 1386, 710, 4358, 2042, 2334, 1597, 408, 81, 119, 119, 278, 52, 93, 96]"
53166,3,"[2733, 212]"
53171,8,"[3027, 2951, 2087, 40, 2458, 1132, 152]"
53183,11,"[213, 125, 254, 0, 0, 18, 0, 0, 0, 73]"
53224,15,"[122, 186, 144, 192, 112, 19, 96, 103, 0, 5032, 14376, 14466, 3959, 361]"
53229,7,"[361, 41, 238, 2, 120, 0]"
67151,8,"[252, 0, 0, 4895, 3861, 2091, 1952]"
53253,5,"[5125, 3861, 2091, 1952]"
53319,37,"[208, 146, 212, 140, 6, 70, 11, 70, 0, 202, 2, 93, 130, 155, 17, 6, 12, 2864, 194, 12, 136, 1081, 573, 0, 889, 2219, 1, 1, 194, 4164, 0, 989, 0, 1927, 34, 101]"
53321,35,"[208, 146, 212, 140, 6, 70, 11, 70, 0, 202, 2, 93, 130, 155, 17, 6, 12, 2864, 194, 12, 136, 1081, 573, 0, 889, 2219, 1, 1, 194, 4164, 0, 1289, 1143, 0]"
53324,39,"[183, 27, 51, 40, 43, 667, 336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 19, 0, 0, 1969, 717, 91, 0, 57, 810, 58, 1, 2, 2, 775, 1556, 2609]"
53399,12,"[3747, 1980, 2918, 3222, 13, 27, 7, 2959, 2341, 2906, 2906]"
53345,53,"[208, 146, 212, 140, 6, 70, 11, 70, 0, 202, 2, 93, 130, 155, 17, 6, 12, 2864, 194, 12, 136, 1081, 573, 0, 889, 2219, 1, 1, 194, 4164, 0, 1191, 276, 115, 228, 0, 1443, 1191, 374, 50, 50, 1777, 1777, 2801, 2801, 2258, 164, 164, 2284, 0, 25, 230]"
53386,24,"[3527, 4, 13, 77, 2, 2, 2, 78, 6, 8, 16, 5, 11, 7, 6, 0, 0, 6, 2, 6, 77, 5, 14]"
53396,14,"[126, 99, 113, 234, 41, 71, 75, 3127, 55, 15264, 14688, 61, 3624]"
53404,7,"[997, 252, 0, 340, 373, 99]"
53405,14,"[246, 0, 98, 76, 29, 3065, 2111, 24, 2149, 2, 770, 1591, 1978]"
53797,3,"[6328, 0]"
53843,3,"[4171, 2142]"
53862,3,"[190, 0]"
53864,3,"[1467, 0]"
53950,21,"[83, 34, 55, 185, 24, 39, 2, 0, 0, 40, 0, 237, 7, 1, 1, 51, 8, 1, 1, 1]"
53953,12,"[547, 142, 25, 1, 379, 7, 137, 2, 0, 0, 1]"
53957,5,"[263, 170, 24, 1]"
54013,4,"[547, 1095, 202]"
54015,4,"[830, 293, 8]"
54027,12,"[141, 323, 5, 5, 260, 5, 0, 0, 0, 167, 13]"
54059,3,"[354, 2]"
54066,6,"[1195, 1, 416, 629, 1072]"
54070,5,"[487, 1878, 1064, 403]"
54217,9,"[3895, 1856, 3609, 0, 5033, 5, 151, 5]"
54218,31,"[6816, 4712, 3225, 4069, 480, 5991, 2140, 1404, 3340, 5172, 2682, 55, 7695, 1884, 2183, 11, 529, 1931, 11, 1504, 52, 534, 52, 2094, 1651, 90, 1, 3150, 5, 139]"
54219,25,"[2958, 6, 17, 11, 35, 1412, 1459, 1239, 4789, 3319, 21, 202, 4482, 6, 21, 1107, 1128, 0, 3844, 8733, 2753, 3160, 5, 148]"
54223,5,"[199, 1, 127, 6]"
54230,3,"[2329, 1]"
54266,4,"[395, 173, 85]"
54270,3,"[325, 11]"
54605,7,"[47, 2, 2, 119, 0, 0]"
54279,4,"[145, 120, 632]"
54293,12,"[145, 120, 140, 1, 906, 0, 0, 0, 42, 719, 5]"
54306,13,"[72, 157, 26, 2, 0, 4, 181, 35, 2, 102, 0, 428]"
54535,26,"[180, 123, 104, 0, 2, 2, 3, 3, 4, 0, 0, 0, 1, 8, 1, 6, 8, 3, 1, 292, 0, 0, 293, 1, 1377]"
54353,10,"[203, 15, 2, 29, 1, 3, 3, 1, 115]"
54358,4,"[354, 0, 4]"
54361,5,"[180, 123, 104, 35]"
54375,11,"[180, 123, 104, 152, 11, 12, 0, 0, 474, 356]"
54391,15,"[180, 123, 0, 235, 1, 3, 1, 252, 0, 286, 888, 0, 0, 13]"
54394,4,"[208, 8, 1]"
54406,12,"[1344, 378, 1466, 1, 2, 137, 4, 2, 118, 2, 8]"
54413,9,"[830, 332, 448, 339, 0, 356, 128, 10]"
54421,11,"[830, 332, 0, 350, 52, 10, 0, 4, 6, 6]"
54435,7,"[205, 169, 3754, 17, 15, 1]"
54436,8,"[240, 12, 12, 156, 25, 12, 17]"
54441,4,"[191, 1, 2]"
54469,9,"[171, 2, 81, 1, 5, 12, 107, 2]"
54476,5,"[141, 0, 86, 11]"
54477,14,"[227, 160, 1, 20, 64, 76, 14, 37, 93, 112, 3, 3, 103]"
54522,26,"[81, 2, 14, 1, 5, 2, 38, 6, 11, 13, 12, 25, 1, 93, 1, 4, 4, 1, 2, 12, 33, 2, 5, 4, 24]"
54528,23,"[180, 0, 0, 2, 11, 2, 2, 2, 4, 2, 6, 0, 4, 2, 2, 2, 339, 2, 2, 2, 360, 12]"
54538,4,"[200, 2, 7]"
54569,37,"[72, 157, 26, 2, 0, 4, 181, 35, 2, 102, 431, 224, 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 190, 1568, 1235, 601, 0, 0, 0, 0, 0, 0, 0, 0]"
54576,19,"[165, 6, 15, 0, 117, 1, 1, 197, 376, 45, 0, 0, 45, 24, 0, 23, 27, 2]"
54590,17,"[830, 332, 448, 0, 513, 22, 5, 3, 5, 1, 1, 29, 30, 1, 6, 6]"
54594,4,"[180, 0, 12]"
54608,9,"[180, 123, 104, 0, 120, 6, 194, 0]"
54610,12,"[180, 123, 0, 235, 1, 3, 1, 252, 0, 30, 8]"
54616,17,"[180, 123, 104, 152, 11, 12, 80, 6, 88, 12, 11, 102, 0, 422, 6, 6]"
54624,7,"[105, 28, 12, 17, 11, 3]"
54629,6,"[830, 1641, 393, 0, 0]"
54630,3,"[437, 160]"
54636,13,"[180, 123, 104, 152, 11, 12, 0, 8, 5, 0, 9, 27]"
54642,5,"[1304, 1225, 2, 47]"
54905,66,"[457, 1527, 2, 36, 9, 6, 727, 3, 1, 1, 558, 2, 12, 3, 3, 3, 3, 8, 1219, 0, 48, 420, 281, 37, 159, 56, 8, 2136, 8, 2, 4, 4, 4, 2, 4, 2, 4, 2, 4, 4, 2, 2, 2, 8, 3, 2, 3, 536, 2, 8, 2, 2, 4, 2, 4, 2, 2, 2, 2, 2, 4, 4, 725, 351, 2]"
54929,5,"[2013, 2, 336, 66]"
54930,4,"[2338, 428, 223]"
54931,4,"[2996, 442, 240]"
54932,3,"[3783, 362]"
54933,4,"[3783, 1839, 925]"
54934,4,"[3783, 1985, 2895]"
54936,3,"[123, 747]"
54939,3,"[450, 677]"
54942,3,"[1, 1]"
54943,14,"[180, 123, 104, 152, 11, 12, 80, 6, 88, 12, 11, 102, 7]"
55262,3,"[3077, 2306]"
54986,9,"[101, 103, 0, 0, 2, 0, 0, 0]"
54987,35,"[1780, 930, 1252, 0, 1372, 932, 3, 5, 1347, 124, 0, 1838, 524, 14, 11, 1672, 1031, 1031, 0, 2111, 2876, 15, 957, 2958, 2958, 979, 1745, 424, 613, 3246, 3363, 200, 1220, 2024]"
55000,3,"[1724, 12]"
55007,7,"[919, 1452, 733, 1770, 1207, 1627]"
55009,3,"[2678, 698]"
55018,8,"[184, 313, 33, 169, 6, 39, 13]"
55029,3,"[2050, 0]"
55031,20,"[931, 578, 257, 238, 168, 186, 181, 181, 90, 90, 0, 28, 122, 134, 154, 12, 16, 798, 12]"
55078,26,"[0, 6, 2256, 4847, 5028, 5062, 5062, 5062, 5903, 641, 11, 4890, 4242, 5062, 8333, 5796, 5226, 1029, 5044, 1489, 5142, 5153, 5900, 347, 3398]"
55049,19,"[1336, 320, 469, 503, 596, 970, 1370, 2944, 54, 3398, 347, 5321, 3137, 1229, 5712, 4192, 1395, 1395]"
66931,16,"[179, 3152, 2457, 947, 554, 1409, 1035, 874, 1853, 882, 1104, 3815, 347, 3398, 3866]"
55099,23,"[1982, 258, 142, 1063, 775, 1423, 1853, 230, 988, 0, 0, 82, 0, 82, 1177, 80, 3263, 715, 1028, 2045, 890, 1115]"
55107,5,"[948, 0, 0, 0]"
55166,28,"[2700, 1545, 4, 2479, 2667, 489, 957, 2688, 2737, 2, 20, 688, 1476, 3543, 1879, 630, 630, 630, 630, 357, 355, 630, 0, 1540, 3579, 2922, 1476]"
55203,9,"[2821, 1312, 0, 0, 1029, 1556, 731, 399]"
55222,12,"[2499, 1, 11, 1249, 12, 1380, 11, 3522, 13, 3185, 1889]"
68208,3,"[0, 3853]"
55224,10,"[3442, 2292, 252, 1690, 1705, 1705, 223, 224, 227]"
55227,4,"[1299, 501, 892]"
55228,3,"[1453, 1515]"
55250,20,"[1715, 669, 0, 0, 1040, 325, 1962, 266, 2171, 0, 3541, 0, 1604, 1757, 2002, 1247, 595, 715, 19]"
55302,31,"[3097, 19, 897, 48, 1769, 0, 2015, 11, 2273, 1983, 2563, 2224, 977, 292, 34, 1810, 264, 1690, 1812, 1790, 3648, 1253, 1415, 2375, 1407, 1309, 725, 381, 367, 1409]"
55332,54,"[1300, 12, 12, 29, 29, 634, 0, 741, 0, 999, 0, 20, 20, 437, 35, 2822, 2355, 1650, 0, 2419, 0, 1982, 895, 1854, 32, 634, 0, 741, 0, 1650, 0, 180, 1753, 895, 1038, 831, 1622, 0, 634, 741, 1650, 180, 1580, 1038, 240, 1622, 634, 741, 1472, 0, 0, 1580, 831]"
55360,46,"[6631, 0, 4253, 70, 2954, 0, 0, 1587, 2412, 3292, 1248, 2593, 1667, 2033, 1, 6879, 5597, 2794, 7082, 1989, 6925, 3882, 7709, 1667, 2154, 7523, 261, 304, 64, 7523, 7699, 633, 6578, 10035, 920, 1406, 6146, 4480, 4840, 3839, 1119, 3153, 6686, 6323, 11]"
55386,3,"[940, 687]"
55388,12,"[72, 157, 26, 2, 0, 4, 181, 35, 2, 102, 627]"
55396,8,"[332, 0, 0, 0, 0, 0, 12]"
55440,32,"[0, 409, 0, 230, 84, 20, 0, 620, 623, 534, 474, 220, 689, 961, 413, 1968, 292, 1210, 1546, 1147, 2780, 2784, 2483, 2289, 1799, 2080, 403, 2402, 277, 626, 1961]"
55464,26,"[5169, 90, 965, 1, 30, 51, 27, 3, 26, 2, 2, 0, 12, 11, 5, 1, 166, 5, 3, 5, 1538, 1535, 4, 4, 0]"
67582,6,"[3217, 748, 2990, 2483, 1924]"
55476,5,"[2872, 255, 1, 2892]"
55480,8,"[2547, 2037, 1573, 2261, 327, 2253, 1566]"
55501,17,"[1636, 11, 1562, 1733, 2635, 1, 3345, 1, 1732, 1300, 6322, 3486, 2, 1, 1, 11]"
55540,13,"[1009, 277, 12, 499, 681, 588, 1112, 0, 878, 0, 864, 705]"
55554,29,"[1317, 0, 0, 0, 0, 553, 880, 1780, 1568, 762, 1, 0, 0, 902, 1733, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
55573,20,"[1438, 1, 0, 0, 0, 13, 324, 753, 553, 880, 1780, 1568, 762, 1110, 1560, 1560, 1110, 762, 857]"
67181,3,"[1508, 0]"
67043,4,"[1526, 6, 6]"
55584,11,"[1508, 444, 598, 1594, 1043, 388, 493, 0, 342, 5]"
55606,24,"[2220, 1030, 358, 60, 139, 257, 759, 544, 1178, 281, 170, 11, 1312, 645, 1195, 1712, 1627, 12, 711, 33, 313, 1667, 1670]"
55613,26,"[2220, 1030, 358, 60, 139, 257, 759, 544, 1178, 281, 170, 11, 1312, 645, 1195, 1712, 1627, 12, 711, 33, 313, 1667, 1670, 761, 297]"
55622,14,"[1000, 278, 605, 640, 278, 605, 935, 848, 308, 1010, 1207, 1608, 870]"
55633,12,"[1508, 444, 598, 1594, 1043, 388, 610, 1221, 668, 402, 402]"
67597,3,"[0, 0]"
55640,31,"[1461, 2043, 2376, 1042, 878, 1867, 882, 1109, 4621, 182, 1, 3, 6, 1831, 11, 346, 918, 13, 882, 334, 2973, 2022, 769, 3714, 13, 908, 1057, 3015, 2023, 769]"
55649,6,"[389, 0, 0, 13, 12]"
55659,5,"[1738, 1024, 0, 0]"
55661,3,"[2137, 1073]"
55664,4,"[3298, 1688, 848]"
55673,3,"[4161, 0]"
67575,8,"[0, 8487, 5639, 5639, 4887, 4450, 4450]"
55692,8,"[2014, 0, 1036, 875, 1852, 882, 1104]"
55720,34,"[3889, 683, 171, 126, 126, 214, 214, 11, 11, 205, 0, 73, 73, 1830, 482, 1778, 3007, 3007, 1159, 702, 3616, 1832, 3996, 0, 1828, 3274, 1834, 4887, 1365, 1400, 4483, 3117, 1589]"
67573,4,"[0, 0, 4056]"
55745,17,"[72, 157, 26, 2, 0, 4, 181, 35, 2, 102, 5026, 1113, 1113, 2567, 6052, 0]"
56313,5,"[4248, 1541, 24, 818]"
55752,20,"[2547, 992, 0, 1, 501, 1353, 510, 1778, 611, 399, 1977, 1278, 1281, 1815, 748, 866, 2131, 1527, 793]"
55759,16,"[1343, 1900, 1457, 1212, 847, 2132, 26, 347, 41, 1005, 1161, 166, 3122, 2439, 1042]"
67163,3,"[1985, 0]"
55763,5,"[1985, 1, 1, 1]"
55796,12,"[507, 4, 177, 1010, 426, 726, 0, 715, 980, 42, 26]"
66933,3,"[1013, 0]"
55855,22,"[1026, 0, 13, 275, 351, 13, 156, 13, 661, 967, 763, 285, 556, 964, 72, 656, 351, 925, 688, 1157, 22]"
55868,3,"[1208, 0]"
55870,3,"[4279, 119]"
55886,6,"[5429, 2129, 2133, 789, 739]"
55895,10,"[1208, 101, 791, 2, 1147, 1144, 0, 250, 28]"
55910,4,"[3737, 0, 2081]"
67124,5,"[436, 0, 2269, 1549]"
55926,19,"[1675, 1129, 556, 18, 1833, 1, 581, 1241, 1, 289, 71, 985, 1659, 2, 697, 1401, 1285, 522]"
55938,7,"[1985, 1, 2021, 1499, 685, 0]"
55946,32,"[1510, 0, 1024, 299, 398, 555, 12, 323, 602, 11, 263, 1214, 11, 476, 428, 670, 11, 743, 0, 516, 605, 1563, 0, 198, 1587, 1564, 1549, 1, 1463, 671, 1757]"
67716,9,"[1983, 715, 0, 1028, 0, 2052, 890, 1115]"
67496,3,"[1147, 857]"
56001,25,"[1209, 128, 1, 794, 324, 85, 523, 109, 434, 19, 19, 4, 4, 46, 657, 1158, 106, 2138, 2, 2, 54, 26, 1446, 13]"
56007,6,"[2830, 3379, 11, 167, 117]"
56121,7,"[1858, 0, 1120, 7, 900, 104]"
56128,50,"[1507, 0, 699, 0, 0, 729, 982, 699, 1801, 1296, 5376, 7158, 699, 729, 639, 465, 0, 383, 1997, 1297, 978, 2764, 2173, 1222, 2527, 267, 227, 1107, 981, 2776, 2174, 7, 12, 4782, 5422, 1219, 2444, 1193, 977, 1023, 147, 1030, 5, 977, 2618, 12, 2037, 12, 1226]"
56134,15,"[4398, 6, 6, 119, 125, 1370, 725, 6, 12, 731, 2093, 55, 0, 23]"
56147,7,"[1524, 539, 2222, 0, 0, 0]"
56152,39,"[2594, 1812, 1865, 1682, 258, 594, 1105, 890, 1193, 303, 565, 1116, 1957, 1815, 1392, 2614, 2620, 1, 1, 59, 2167, 1818, 892, 2833, 2557, 1484, 2213, 1174, 1168, 370, 6, 1711, 231, 27, 964, 2860, 2342, 82]"
56155,7,"[1810, 1806, 985, 985, 32, 30]"
56162,19,"[1443, 1018, 1110, 1367, 1873, 3877, 3342, 0, 3331, 3946, 2368, 1674, 10, 12, 2212, 201, 756, 11]"
56174,12,"[0, 1072, 617, 1535, 0, 433, 46, 1033, 833, 261, 1029]"
56181,13,"[3737, 1669, 1, 2, 1, 3, 1672, 1883, 2343, 5101, 103, 103]"
56193,6,"[2768, 68, 0, 2, 2]"
56187,9,"[3737, 1102, 2289, 4, 11, 2589, 2512, 52]"
56196,6,"[2256, 26, 1139, 603, 1606]"
56200,13,"[3737, 488, 129, 2385, 92, 70, 25, 5012, 23, 11, 68, 89]"
56263,3,"[2621, 0]"
56253,8,"[16, 17, 937, 615, 526, 514, 603]"
56261,11,"[7445, 5481, 168, 13, 3, 3, 6, 120, 2009, 218]"
56275,25,"[335, 152, 234, 60, 0, 134, 189, 2, 48, 3, 83, 75, 5062, 14371, 14597, 3645, 1, 6, 1939, 750, 867, 2131, 1528, 793]"
67026,5,"[1985, 0, 2, 2037]"
56287,5,"[2620, 775, 26, 867]"
56288,5,"[2620, 775, 26, 25]"
56295,12,"[5321, 495, 458, 2614, 0, 2165, 0, 4178, 0, 4178, 8548]"
56342,21,"[2018, 102, 0, 0, 0, 0, 0, 0, 135, 1, 1009, 1247, 1831, 2363, 2567, 2878, 2624, 2805, 1883, 176]"
56344,11,"[861, 1, 2, 1, 3, 236, 2, 567, 1145, 414]"
56348,30,"[940, 329, 545, 771, 950, 950, 451, 1068, 676, 11, 11, 329, 804, 950, 7, 494, 0, 0, 511, 1499, 1158, 710, 0, 1332, 545, 802, 920, 412, 49]"
56350,26,"[1210, 653, 0, 629, 17, 3, 4, 23, 1125, 0, 0, 1162, 0, 862, 0, 0, 1258, 825, 3, 0, 0, 0, 328, 580, 337]"
56353,3,"[11785, 10053]"
67617,4,"[1545, 0, 0]"
56374,3,"[8804, 3036]"
56376,11,"[4248, 2685, 882, 2203, 1954, 444, 598, 2762, 1527, 793]"
56415,18,"[0, 1072, 617, 1535, 0, 433, 46, 1033, 833, 261, 1004, 3403, 0, 64, 12, 124, 0]"
56411,8,"[1858, 1121, 0, 906, 1620, 0, 844]"
56416,17,"[1281, 0, 11, 4, 464, 12, 459, 12, 64, 1472, 11, 10, 9, 9, 1873, 1319]"
56424,15,"[0, 1072, 617, 1535, 0, 433, 46, 1033, 833, 261, 25, 1016, 195, 12]"
56643,3,"[2075, 0]"
56434,43,"[524, 1160, 3102, 5, 1873, 6, 2398, 0, 2034, 515, 2202, 996, 1376, 427, 700, 19, 375, 6, 2812, 2298, 0, 123, 1673, 1113, 540, 1929, 1533, 565, 1581, 2901, 1621, 181, 0, 181, 0, 24, 205, 16, 1394, 1050, 1543, 200]"
66997,4,"[3160, 5594, 5594]"
56479,17,"[1906, 1304, 1304, 1120, 0, 649, 1651, 983, 0, 516, 1247, 1046, 881, 1873, 884, 1104]"
56483,20,"[580, 0, 733, 755, 877, 260, 0, 627, 0, 1681, 5, 0, 0, 0, 361, 268, 0, 152, 314]"
56506,19,"[0, 1072, 617, 1535, 0, 433, 46, 1033, 833, 261, 1004, 3403, 0, 64, 12, 124, 995, 0]"
56509,6,"[429, 678, 1754, 1032, 0]"
67748,7,"[3492, 1941, 1780, 3960, 3493, 4880]"
56522,7,"[3492, 1941, 1780, 3960, 3606, 1777]"
56535,25,"[6572, 1435, 1, 0, 135, 1, 1, 2, 4, 1, 135, 4461, 69, 607, 100, 3730, 1805, 26, 118, 2, 3682, 27, 20, 755]"
56542,5,"[6201, 421, 4819, 809]"
56584,7,"[1206, 1924, 38, 96, 1896, 1896]"
